plan#,Ap,Bp,L,F,plan_reward,plan_time,obs_dis,loss,mae,mean_q
239,0.95,0.4,0.3,0.31679568745028513,-0.0912833246224,0.0,0.0,0.0010058973,0.028472733,0.05870313
240,0.95,0.35,0.25,0.3260905888843098,-0.126061204981,0.0,0.0,0.0020441106,0.03133413,0.05964013
241,1.0,0.35,0.3,0.3373476798292152,-0.119659477348,0.0,0.0,0.0018916988,0.03296625,0.06369239
242,1.0,0.3,0.25,0.21831729270022818,-0.104361608411,0.0,0.0,0.00020653845,0.029403554,0.0646466
243,1.0,0.25,0.2,0.19612453710741232,-0.100925170577,0.0,0.0,0.0012297825,0.032785147,0.06550847
244,1.0,0.2,0.25,0.287049689495407,-0.164626929585,0.0,0.0,0.0035055347,0.033975698,0.06628757
245,1.0,0.25,0.2,0.296218595824598,-0.113510075792,0.0,0.0,0.003526818,0.03313165,0.06480232
246,1.0,0.2,0.2,0.2331498072724463,-0.09001733148,0.0,0.0,0.00010908197,0.031896643,0.0676151
247,1.0,0.15,0.15,0.24255763857680626,-0.0832978803477,0.0,0.0,0.00085828203,0.031247787,0.06818297
248,0.95,0.1,0.2,0.23848158851064313,-0.118652234897,0.0,0.0,0.00276747,0.034532614,0.06869241
249,0.9,0.1,0.15,0.04955504843524097,-0.0727549192959,0.0,0.0,0.0005028547,0.028474793,0.057457972
250,0.9,0.1,0.2,0.09351939093279614,-0.0655280803172,0.0,0.0,0.00010850877,0.03221735,0.06960468
251,0.9,0.1,0.15,0.032602180548927565,-0.0603899940428,0.0,0.0,0.0024770515,0.032459658,0.070049025
252,0.9,0.1,0.2,0.005243942679779003,-0.060449883739,0.0,0.0,0.00014924094,0.032448146,0.07024916
253,0.85,0.05,0.25,0.06805314434422234,-0.060138365568,0.0,0.0,7.135395e-05,0.032447167,0.07053427
254,0.85,0.05,0.25,0.10717038140435352,-0.0588475939547,0.0,0.0,3.124708e-05,0.03238132,0.070791155
255,0.9,0.0,0.25,0.10356887305946408,-0.0479719207324,0.0,0.0,0.00020635515,0.031961273,0.07102338
256,0.85,0.0,0.3,0.1003356472579305,-0.0541600601735,0.0,0.0,0.0017462323,0.03217064,0.0712196
257,0.85,0.05,0.25,0.011038094960656277,-0.0527904874258,0.0,0.0,0.00026417171,0.032050017,0.07137475
258,0.9,0.05,0.3,0.10400295023258838,-0.055040538933,0.0,0.0,1.8281833e-05,0.032446712,0.0715152
259,0.9,0.0,0.25,0.005015825628425956,-0.0551548563527,0.0,0.0,4.852859e-06,0.032016065,0.07164119
260,0.95,0.05,0.25,0.015183514120239333,-0.0555442565191,0.0,0.0,0.0021421062,0.032319818,0.07175467
261,0.95,0.05,0.2,0.015755627230251822,-0.0451462669628,0.0,0.0,0.0016147196,0.031495545,0.07185535
262,0.9,0.1,0.15,0.01693537210915574,-0.0512798524705,0.0,0.0,0.0048766364,0.032291904,0.07192854
263,0.95,0.05,0.15,0.054579766440019745,-0.0515380010836,0.0,0.0,0.00028373097,0.03148803,0.07199769
264,1.0,0.05,0.1,0.09087712735024117,-0.0552234009119,0.0,0.0,0.0008514373,0.031854838,0.072060935
265,0.95,0.1,0.15,0.04401759581085157,-0.0554117129414,0.0,0.0,9.735301e-08,0.03129918,0.07211552
266,1.0,0.05,0.15,0.1054578499972196,-0.0562278750333,0.0,0.0,0.00040310455,0.031155158,0.07216477
267,1.0,0.1,0.1,0.21615184043715488,-0.055417851896,0.0,0.0,0.0003237655,0.03096687,0.07221022
268,1.0,0.1,0.05,0.12802875791107277,-0.0555675651757,0.0,0.0,0.0022836314,0.030829249,0.07225173
269,0.95,0.1,0.1,0.028646153662864608,-0.0556454107936,0.0,0.0,0.0013934157,0.03069974,0.07226773
270,0.9,0.1,0.15,0.07231562290733433,-0.0556833786342,0.0,0.0,0.001329231,0.030552544,0.072280206
271,0.95,0.05,0.2,0.21598969967508463,-0.0556833786342,0.0,0.0,0.00017753296,0.030404212,0.072289586
272,1.0,0.0,0.15,0.26864180807100213,-0.0526199452398,0.0,0.0,0.0020098754,0.030892137,0.07229944
273,0.95,0.0,0.15,0.2916680300398324,-0.0596843461968,0.0,0.0,0.00030064874,0.02774705,0.06694288
274,0.95,0.0,0.1,0.2800698879390378,-0.0547754129243,0.0,0.0,3.5588841e-06,0.0298704,0.07230386
275,1.0,0.0,0.1,0.03472894729032405,-0.0547957682809,0.0,0.0,0.003389792,0.030111218,0.07230567
276,0.95,0.0,0.05,0.0015214748926219803,-0.055700072203,0.0,0.0,0.00067029934,0.029852636,0.07230047
277,0.9,0.0,0.1,0.002756471266098926,-0.0571525745955,0.0,0.0,0.0009142223,0.029320098,0.072290316
278,0.9,0.0,0.05,0.02901190449184193,-0.0516256214873,0.0,0.0,0.0020237346,0.028866498,0.07227972
279,0.9,0.0,0.1,0.03114940841335023,-0.0563890562878,0.0,0.0,0.00045907233,0.029104555,0.07224957
280,0.9,0.0,0.15,5.729065068085096e-08,-0.0474578833327,0.0,0.0,5.6375226e-05,0.029047096,0.07222445
281,0.9,0.0,0.15,0.03398368080026266,-0.0556517456318,0.0,0.0,9.414132e-06,0.028386967,0.07220159
282,0.85,0.05,0.15,0.033488475750626474,0.0,0.0,0.0,2.8859535e-05,0.028238544,0.07218105
283,0.9,0.0,0.2,0.32556728105124416,-0.144761957355,0.0,0.0,0.0055051087,0.022680406,0.023171268
284,0.9,0.0,0.15,0.31564473892914247,-0.138321939117,0.0,0.0,0.0037590428,0.029249182,0.06683789
285,0.9,0.0,0.2,0.362413394083543,-0.121454967913,0.0,0.0,0.000582995,0.02669839,0.06680812
286,0.9,0.0,0.2,0.3559879543879156,-0.25,0.0,0.0,0.019395553,0.033263445,0.06677567
287,0.85,0.0,0.2,0.35103223476575895,-0.25,0.0,0.0,0.013625056,0.033315465,0.0720891
288,0.9,0.0,0.25,0.3367507026342372,-0.202996608559,0.0,0.0,0.010843489,0.030288031,0.06556488
289,0.9,0.05,0.25,0.36888087734337643,-0.118407921294,0.0,0.0,0.0005185611,0.028083041,0.072073594
290,0.9,0.1,0.2,0.3472538879283759,-0.0971736990667,0.0,0.0,0.0013161713,0.026357712,0.06646031
291,0.9,0.1,0.25,0.3196415749888081,-0.104073703853,0.0,0.0,0.0013619349,0.030513575,0.07767221
292,0.95,0.05,0.25,0.32764888438733436,-0.25,0.0,0.0,0.025945723,0.03290408,0.066451
293,0.9,0.05,0.3,0.25991902720997373,-0.25,0.0,0.0,0.026028857,0.036343172,0.062485646
294,0.95,0.0,0.25,0.18664314303712137,-0.25,0.0,0.0,0.014359808,0.034130417,0.06178409
295,0.95,0.0,0.2,0.22714371281382886,-0.0931074616204,0.0,0.0,0.0040365406,0.02990334,0.061653994
296,0.9,0.0,0.15,0.4699519875505696,-0.25,0.0,0.0,0.009734107,0.030769901,0.072068565
297,0.9,0.0,0.2,0.20389301627388756,-0.25,0.0,0.0,0.01962741,0.03551015,0.061783552
298,0.9,0.0,0.2,0.2177914658517884,-0.25,0.0,0.0,0.011655564,0.02893759,0.04893694
299,0.95,0.0,0.2,0.3843529944339208,-0.25,0.0,0.0,0.007680032,0.029871672,0.07073576
300,0.95,0.05,0.15,0.23153499985072284,-0.0759220333249,0.0,0.0,0.0012464956,0.028190536,0.070782386
301,0.9,0.0,0.2,0.06567064351280281,-0.25,0.0,0.0,0.017642736,0.034997337,0.07225171
302,0.9,0.05,0.2,0.05060354930881194,-0.0688641449451,0.0,0.0,0.0002330731,0.027690353,0.070700385
303,0.85,0.1,0.2,0.07762658956716699,-0.0611602827897,0.0,0.0,7.4949596e-05,0.02833861,0.0726776
304,0.8,0.15,0.25,0.20543193207366062,30.0,0.0,0.0,450.02164,1.1394385,0.07288055
305,0.8,0.15,0.25,0.2800746739749686,-0.0955787656421,0.0,0.0,0.00045769097,0.02703245,0.06471766
306,0.75,0.15,0.25,0.30722924869334245,-0.091356074352,0.0,0.0,0.00023511917,0.029645957,0.076457776
307,0.7,0.2,0.25,0.3107350306198115,-0.0888497701438,0.0,0.0,0.0004720932,0.03194128,0.07773773
308,0.65,0.2,0.25,0.29699239038084285,-0.0857538240132,0.0,0.0,0.0002822348,0.03158961,0.07891025
309,0.7,0.2,0.2,0.31232802879426413,-0.0839445809785,0.0,0.0,6.073312e-05,0.032446105,0.0799498
310,0.65,0.15,0.2,0.26259963681195264,-0.0811371767915,0.0,0.0,0.00019677376,0.03327427,0.08101645
311,0.7,0.2,0.15,0.2927045865606833,-0.0787360347059,0.0,0.0,0.0012056106,0.034670953,0.08168583
312,0.65,0.2,0.1,0.31460717341744604,-0.0819948603466,0.0,0.0,8.686936e-05,0.035032824,0.0820675
313,0.65,0.15,0.15,0.22513343965991017,-0.110623737886,0.0,0.0,0.00018940408,0.034864366,0.08240506
314,0.65,0.15,0.2,0.2543302263782644,-0.0771137996027,0.0,0.0,0.00014077508,0.038242128,0.07921712
315,0.7,0.15,0.2,0.24018193814064354,-0.0922310636292,0.0,0.0,0.00096188893,0.031673424,0.07080728
316,0.65,0.15,0.2,0.2687467174503645,-0.104908087017,0.0,0.0,0.0006688066,0.04133424,0.07940233
317,0.7,0.1,0.25,0.16428933096310203,-0.120153002068,0.0,0.0,0.004364577,0.04314182,0.07958289
318,0.65,0.15,0.3,0.26203224189121016,-0.0750312719446,0.0,0.0,0.002841588,0.041964673,0.07994516
319,0.7,0.1,0.35,0.2819603343851272,-0.073462165961,0.0,0.0,0.0011401654,0.042386923,0.080223635
320,0.75,0.05,0.35,0.2404004407998322,-0.0711156445791,0.0,0.0,0.0036908893,0.04265866,0.08053748
321,0.8,0.1,0.3,0.21781486151721083,-0.0694785666951,0.0,0.0,0.0005447956,0.042787578,0.080882534
322,0.8,0.15,0.3,0.21633744825541168,-0.0665768827499,0.0,0.0,0.00042272342,0.04236681,0.08126507
323,0.85,0.2,0.35,0.1620879333340258,-0.0644676997044,0.0,0.0,0.00018329082,0.042766217,0.08162436
324,0.85,0.15,0.4,0.17269312789277413,-0.0615289736599,0.0,0.0,0.0019807303,0.042773154,0.081775896
325,0.8,0.15,0.45,0.10979767769810204,-0.0588140420477,0.0,0.0,0.0012126345,0.04284918,0.08186868
326,0.85,0.1,0.45,0.1971955219616505,30.0,0.0,0.0,447.6564,1.1483104,0.08193741
327,0.9,0.1,0.4,0.2998201822894835,-0.121422224808,0.0,0.0,0.0014748638,0.04237505,0.08545114
328,0.85,0.05,0.35,0.3697886996456802,-0.122927703512,0.0,0.0,0.00022231348,0.04071375,0.09408359
329,0.9,0.05,0.3,0.4616529834475022,-0.169374185736,0.0,0.0,0.010066571,0.061079092,0.1256466
330,0.85,1.38777878078e-17,0.25,0.3709503491968561,-0.25,0.0,0.0,0.0067194076,0.06013885,0.1378505
331,0.8,1.38777878078e-17,0.2,0.39053160019017635,-0.25,0.0,0.0,0.03679923,0.056933515,0.111163914
332,0.85,0.05,0.25,0.3217710921010142,-0.0964247715997,0.0,0.0,0.0011207003,0.05244436,0.1200819
333,0.8,0.1,0.2,0.3531619332783716,-0.170240062084,0.0,0.0,0.0006828359,0.053589467,0.12978916
334,0.8,0.1,0.15,0.31676675192501036,-0.154385160296,0.0,0.0,0.017719688,0.07977397,0.18765876
335,0.85,0.05,0.2,0.3318459832222694,-0.25,0.0,0.0,0.047007136,0.08638849,0.1949508
336,0.8,0.1,0.2,0.28544400377858287,-0.108527491024,0.0,0.0,0.0015381236,0.068600126,0.1648844
337,0.8,0.1,0.15,0.22939792253145277,-0.108964746913,0.0,0.0,0.010575307,0.08607998,0.20689853
338,0.8,0.1,0.2,0.13067503591124913,-0.25,0.0,0.0,0.005780191,0.08552032,0.21208955
339,0.8,0.15,0.15,0.08914301343029872,-0.0953914096186,0.0,0.0,0.015848715,0.07235806,0.17612499
340,0.8,0.1,0.1,0.21196723307714416,-0.25,0.0,0.0,0.003198261,0.08713478,0.2217452
341,0.8,0.05,0.1,0.2325867975485145,-0.25,0.0,0.0,0.02435514,0.061547756,0.13201836
342,0.75,1.38777878078e-17,0.05,0.32774311901289715,-0.25,0.0,0.0,0.0028821258,0.076359004,0.18600318
343,0.75,1.38777878078e-17,0.1,0.2270307663492041,-0.25,0.0,0.0,0.010276484,0.057717144,0.13445713
344,0.7,0.05,0.1,0.0011504240518480115,-0.0942969964739,0.0,0.0,0.0013262704,0.05726056,0.13563102
345,0.65,1.38777878078e-17,0.15,0.07051108765070796,-0.25,0.0,0.0,0.022481468,0.0758311,0.17086804
346,0.65,0.0,0.15,0.060875646729600864,-0.0506503796963,0.0,0.0,0.0013222037,0.06927939,0.17308211
347,0.6,0.0,0.15,0.001684353673203456,-0.0543751834819,0.0,0.0,0.0012574982,0.09764212,0.24336463
348,0.55,0.0,0.1,0.014272340126512887,-0.0551777848291,0.0,0.0,0.013223395,0.0971368,0.24540845
349,0.6,0.0,0.05,0.024552991856735255,-0.0552494610966,0.0,0.0,9.637613e-06,0.09740662,0.24751794
350,0.65,0.0,0.05,0.1772470967725758,-0.0550258480733,0.0,0.0,0.034781627,0.09871891,0.24941856
351,0.7,0.05,0.05,0.25235011381661215,-0.0507963789918,0.0,0.0,0.00012228216,0.097982496,0.25031012
352,0.7,0.0,0.05,0.25726946222696623,-0.0560986472833,0.0,0.0,0.0025051378,0.09901032,0.25108394
353,0.65,0.05,0.1,0.15857369295495854,30.0,0.0,0.0,444.91125,1.1969864,0.2517025
354,0.7,0.1,0.1,0.33154599066028806,-0.121853975249,0.0,0.0,0.0018446017,0.079370335,0.19209798
355,0.75,0.15,0.15,0.3347376418996761,-0.117920203132,0.0,0.0,0.0033143063,0.08293667,0.20226093
356,0.7,0.1,0.15,0.3307715318568452,-0.104684915689,0.0,0.0,0.00080205826,0.08463199,0.21204278
357,0.65,0.1,0.2,0.3277311603417315,-0.0986307451655,0.0,0.0,0.019791694,0.09000758,0.22036883
358,0.6,0.15,0.2,0.3007446706313879,-0.0937058014186,0.0,0.0,0.0020181276,0.09178738,0.22761849
359,0.55,0.15,0.25,0.3184899349408878,-0.0889190116544,0.0,0.0,0.018826084,0.09432922,0.23439887
360,0.6,0.2,0.25,0.31440481099662476,-0.0880373953399,0.0,0.0,0.00013909714,0.09288971,0.24031541
361,0.55,0.25,0.25,0.26870533254986984,-0.0864683892709,0.0,0.0,0.0014766152,0.09747931,0.2456983
362,0.6,0.25,0.2,0.312046600345461,-0.0845397412796,0.0,0.0,0.00031911858,0.097035676,0.25073168
363,0.6,0.3,0.15,0.23249269827046204,-0.0838698931106,0.0,0.0,0.0244934,0.10112287,0.25542662
364,0.6,0.3,0.1,0.2397991157135035,-0.0980276348247,0.0,0.0,0.013877861,0.102510706,0.25947416
365,0.6,0.35,0.05,0.28182661538812026,-0.103559251771,0.0,0.0,0.0390271,0.13643323,0.35367814
366,0.55,0.4,0.1,0.22734127930612716,-0.0938217152002,0.0,0.0,0.05524572,0.13737904,0.3574486
367,0.55,0.35,0.1,0.21242692155413517,-0.090037940277,0.0,0.0,0.008211275,0.13835996,0.36068237
368,0.55,0.3,0.05,0.29266302906244374,-0.0830134180455,0.0,0.0,0.017534489,0.13616468,0.3636025
369,0.5,0.25,0.1,0.2716196952735524,-0.0777463857224,0.0,0.0,0.00029165577,0.13893996,0.3661484
370,0.5,0.25,0.05,0.2551572799020481,-0.07634328691,0.0,0.0,0.012401935,0.14024313,0.36844984
371,0.5,0.3,0.05,0.15634564050817742,-0.0743885448525,0.0,0.0,0.00033287203,0.13861625,0.3704801
372,0.5,0.3,0.1,0.14325065457754252,-0.071566409292,0.0,0.0,0.023713741,0.13916892,0.37231198
373,0.5,0.35,0.15,0.04245252634784665,-0.0662570056295,0.0,0.0,0.00029502818,0.13958782,0.37385792
374,0.45,0.35,0.15,0.19228962114168713,30.0,0.0,0.0,449.48087,1.2502708,0.37525472
375,0.5,0.3,0.1,0.3048209393861945,-0.0801184689389,0.0,0.0,0.0034001805,0.081582,0.21303265
376,0.55,0.3,0.15,0.3163490397889296,-0.0782882654694,0.0,0.0,0.020382982,0.08592188,0.21586724
377,0.5,0.35,0.2,0.2854212216277168,-0.0775676087532,0.0,0.0,0.029349037,0.086528964,0.21808459
378,0.55,0.35,0.25,0.30791604438898357,-0.0991567441262,0.0,0.0,0.025864765,0.08801287,0.21967816
379,0.6,0.4,0.3,0.30450190985006115,-0.0753366643831,0.0,0.0,0.0003183869,0.09313998,0.2477711
380,0.55,0.4,0.3,0.26249327334855144,-0.123647590112,0.0,0.0,0.006070169,0.08864802,0.22197641
381,0.5,0.4,0.25,0.28494800963897887,-0.11152597504,0.0,0.0,0.015485376,0.11196506,0.29168776
382,0.5,0.45,0.3,0.33146226253971844,-0.102493748249,0.0,0.0,0.0019292356,0.111236215,0.2927655
383,0.5,0.4,0.3,0.32186585530859807,-0.117985483408,0.0,0.0,0.00390733,0.11140445,0.2937366
384,0.45,0.35,0.35,0.32883864629441134,-0.107540258973,0.0,0.0,0.0019443003,0.15227522,0.3998148
385,0.45,0.3,0.3,0.3228488811565191,-0.0982924276025,0.0,0.0,0.022637483,0.14869674,0.40082896
386,0.5,0.3,0.25,0.2576148892438409,-0.0933979307422,0.0,0.0,2.5284783e-06,0.14938748,0.40156168
387,0.5,0.25,0.2,0.29624486288532464,-0.0902421699238,0.0,0.0,0.02478859,0.1496528,0.40222263
388,0.55,0.25,0.2,0.22835782858083245,-0.0896372125189,0.0,0.0,0.019269858,0.14989477,0.40262637
389,0.55,0.3,0.25,0.2130508062534865,-0.086794556923,0.0,0.0,3.3736958e-06,0.1501692,0.40296468
390,0.6,0.25,0.25,0.26160823125300803,-0.0830909165468,0.0,0.0,0.095157966,0.15254384,0.40326926
391,0.6,0.25,0.2,0.2119700400155042,-0.0791900319173,0.0,0.0,0.011671306,0.15221652,0.4027591
392,0.65,0.25,0.25,0.2449996272637287,-0.0767039304806,0.0,0.0,0.04742861,0.15193222,0.4023009
393,0.7,0.2,0.2,0.2814825249272415,-0.0738082239173,0.0,0.0,0.006871518,0.14985208,0.40153426
394,0.65,0.15,0.2,0.09904639165565185,-0.0708475755805,0.0,0.0,0.0018172979,0.14957565,0.4007694
395,0.6,0.15,0.15,0.05394544257138384,-0.063136145774,0.0,0.0,0.010428559,0.15024213,0.4000735
396,0.65,0.15,0.1,0.0037632511444296306,-0.0617426066048,0.0,0.0,0.0006783836,0.14886181,0.39938343
397,0.65,0.15,0.05,0.19293688746097512,30.0,0.0,0.0,446.34045,1.250675,0.39875734
398,0.7,0.2,0.0,0.2944369796838911,-0.106901367061,0.0,0.0,0.0013102631,0.10967383,0.28938204
399,0.7,0.2,0.0,0.32739822007026764,-0.104937280189,0.0,0.0,0.018640406,0.113550134,0.29267544
400,0.65,0.2,0.05,0.32799091644780354,-0.11948181581,0.0,0.0,0.022406321,0.11542726,0.29573303
401,0.6,0.25,0.0,0.3108179763706435,-0.0912745543724,0.0,0.0,0.016820785,0.11125656,0.2983897
402,0.55,0.2,0.0,0.3218314639341297,-0.0999664300164,0.0,0.0,0.00025892153,0.11293021,0.3010352
403,0.55,0.15,0.0,0.31657558008315423,-0.0958183923026,0.0,0.0,0.0014249745,0.11513007,0.30354995
404,0.6,0.1,0.05,0.3027595562614546,-0.093021095784,0.0,0.0,0.018899722,0.117678344,0.3058371
405,0.65,0.05,0.05,0.2998987636438876,-0.25,0.0,0.0,0.14089592,0.1238635,0.30774093
406,0.65,0.1,0.05,0.28907502765124987,-0.107315596669,0.0,0.0,0.0018704616,0.13178714,0.3470324
407,0.7,0.05,0.05,0.34582781140457447,-0.25,0.0,0.0,0.13885504,0.116386965,0.29260993
408,0.65,0.05,0.1,0.25722979642865124,-0.25,0.0,0.0,0.040763903,0.10045624,0.24316236
409,0.7,0.1,0.15,0.34091390098772917,-0.0857424643734,0.0,0.0,0.00030062525,0.0921033,0.24321666
410,0.7,0.1,0.2,0.15077664996435505,-0.0864253964277,0.0,0.0,0.007037811,0.115428016,0.30903298
411,0.75,0.05,0.25,0.25947369363323897,-0.0791737382718,0.0,0.0,0.020606078,0.1598728,0.42596394
412,0.8,1.38777878078e-17,0.25,0.22259176529898939,-0.148852553848,0.0,0.0,0.1425264,0.1629791,0.4259196
413,0.8,1.38777878078e-17,0.3,0.09153935407998551,-0.102892898684,0.0,0.0,0.0043887272,0.12839784,0.34838986
414,0.8,0.05,0.25,0.22208478054029346,-0.0675824330313,0.0,0.0,0.03370315,0.13088533,0.34761858
415,0.85,0.05,0.3,0.20449899267547056,-0.0674849115222,0.0,0.0,0.036016587,0.15870321,0.42303145
416,0.8,1.38777878078e-17,0.3,0.24328354812809833,-0.0659868188533,0.0,0.0,0.0016342981,0.1576264,0.42194673
417,0.8,1.38777878078e-17,0.35,0.24456411693480848,-0.0658619652734,0.0,0.0,0.013328835,0.15718499,0.42095804
418,0.85,0.05,0.35,0.1998360453416744,-0.0658426983754,0.0,0.0,0.0012558076,0.15664612,0.41996446
419,0.8,0.1,0.35,0.195469325950094,-0.0652908227588,0.0,0.0,0.0039217905,0.15601805,0.41906983
420,0.8,0.05,0.35,0.17664282339154685,-0.0643238028592,0.0,0.0,8.956974e-06,0.15543874,0.41826114
421,0.8,0.05,0.3,0.14449514751189838,-0.0625684703274,0.0,0.0,0.025178388,0.15523195,0.4175324
422,0.85,0.1,0.3,0.1748496794488009,-0.0602921037012,0.0,0.0,0.00087115297,0.15448429,0.41679394
423,0.8,0.05,0.35,0.13532781917682926,-0.0573988321402,0.0,0.0,0.00021132735,0.15387224,0.41613147
424,0.85,0.05,0.4,0.2162417462731356,30.0,0.0,0.0,442.73306,1.2464851,0.41553262
425,0.8,0.05,0.45,0.320698063911202,-0.101579274922,0.0,0.0,0.008357746,0.10719676,0.28955686
426,0.75,0.1,0.5,0.3304616105200212,-0.0976251959956,0.0,0.0,0.059156142,0.12236467,0.32577038
427,0.7,0.15,0.5,0.31569281619960093,-0.0951704605404,0.0,0.0,0.00070285145,0.122188315,0.33533382
428,0.75,0.1,0.55,0.32090377641406476,-0.0911899281785,0.0,0.0,0.021143265,0.12740475,0.34408343
429,0.7,0.15,0.5,0.31510905893537333,-0.0869922243631,0.0,0.0,0.016551804,0.1260531,0.351824
430,0.65,0.15,0.55,0.30417130478036236,-0.0833173557298,0.0,0.0,0.008907232,0.1312704,0.3589523
431,0.7,0.1,0.55,0.28987305567489924,-0.0814735662304,0.0,0.0,0.09098594,0.13284549,0.3653371
432,0.75,0.1,0.6,0.30936370515991923,-0.0791805314584,0.0,0.0,0.05222885,0.13410465,0.3702274
433,0.8,0.05,0.65,0.18748858765707466,-0.193337975137,0.0,0.0,0.05279576,0.13920575,0.37364677
434,0.85,1.38777878078e-17,0.65,0.2241633351730197,-0.192865460801,0.0,0.0,0.10636741,0.10794038,0.2888459
435,0.85,1.38777878078e-17,0.6,0.3014495471921363,-0.162707908878,0.0,0.0,0.04031431,0.10707024,0.28978482
436,0.85,0.0,0.55,0.2873291381033778,-0.206214312505,0.0,0.0,0.0043487707,0.100031495,0.29054207
437,0.8,0.05,0.6,0.3008664166995142,-0.0816885278979,0.0,0.0,0.03871315,0.10366444,0.2912764
438,0.8,0.1,0.65,0.28284804917644657,-0.0793428377045,0.0,0.0,6.0742936e-05,0.1820198,0.5151865
439,0.75,0.05,0.7,0.27925686256046,-0.0758325700605,0.0,0.0,0.0005451386,0.13544565,0.37757522
440,0.75,0.1,0.7,0.15928387211662073,-0.0766174863358,0.0,0.0,0.0022224395,0.1824331,0.51592976
441,0.8,0.15,0.65,0.08219229729958392,-0.0793380425769,0.0,0.0,0.0013171829,0.18217878,0.5159728
442,0.85,0.2,0.7,0.11007793425575366,-0.0791912355212,0.0,0.0,0.0031797795,0.1820346,0.5160165
443,0.8,0.25,0.75,0.16254372226449612,-0.0789850200155,0.0,0.0,0.09661514,0.18260142,0.51577073
444,0.8,0.3,0.7,0.17837701309400728,-0.077477726768,0.0,0.0,0.06157376,0.18172829,0.5143561
445,0.8,0.3,0.7,0.14189776798404113,-0.0596333977704,0.0,0.0,0.005920867,0.17996041,0.5122327
446,0.85,0.3,0.7,0.14351774471322812,-0.0594094555888,0.0,0.0,0.041851122,0.17944619,0.5102518
447,0.8,0.3,0.65,0.14139321429786894,-0.0577098738373,0.0,0.0,0.004443874,0.17754947,0.50785697
448,0.85,0.25,0.6,0.17960849423956912,-0.0560887973489,0.0,0.0,0.012309201,0.17702892,0.505679
449,0.9,0.2,0.65,0.1415958147698126,-0.055773483519,0.0,0.0,0.023263313,0.17467366,0.5031761
450,0.9,0.2,0.65,0.15408665858075965,-0.0546445974429,0.0,0.0,0.0050377585,0.17300707,0.50012755
451,0.95,0.15,0.6,0.14954067628649462,30.0,0.0,0.0,453.78943,1.283198,0.49761167
452,0.95,0.2,0.55,0.2904966318750833,-0.106358868727,0.0,0.0,0.04626341,0.13568282,0.3938713
453,0.9,0.25,0.55,0.3761242842804144,-0.120415431839,0.0,0.0,0.0001232914,0.12902138,0.3856292
454,0.9,0.25,0.55,0.33222549503241,-0.110162329263,0.0,0.0,0.0101535395,0.12752253,0.34579906
455,0.9,0.25,0.5,0.34853702955922505,-0.117780341263,0.0,0.0,0.040508628,0.1256952,0.3374913
456,0.95,0.2,0.5,0.33973341893748743,-0.101035593977,0.0,0.0,0.080703594,0.12304962,0.33022362
457,0.9,0.2,0.45,0.28764902999690245,-0.202896888118,0.0,0.0,0.016956942,0.12400913,0.32305223
458,0.95,0.15,0.5,0.35041239376997524,-0.105403531001,0.0,0.0,0.02764002,0.15514421,0.42992938
459,0.9,0.15,0.45,0.3761702610600449,-0.133306911195,0.0,0.0,0.0040891143,0.100219525,0.28212774
460,0.95,0.1,0.4,0.3392365414714126,-0.118469610115,0.0,0.0,0.00031720658,0.14907387,0.41735193
461,0.95,0.1,0.4,0.28592995437761004,-0.1056727397,0.0,0.0,0.005411277,0.14847882,0.41199407
462,1.0,0.05,0.35,0.27814359372557657,-0.25,0.0,0.0,0.016302211,0.15179466,0.40714225
463,1.0,1.38777878078e-17,0.35,0.19570098193112392,-0.25,0.0,0.0,0.016168535,0.11871167,0.3201087
464,1.0,0.05,0.4,0.2521980060071433,-0.25,0.0,0.0,0.013392929,0.08950728,0.23457742
465,1.0,0.1,0.4,0.30954695127683635,-0.0842205873288,0.0,0.0,0.00035556543,0.0851105,0.23253624
466,0.95,0.15,0.45,0.15414645147678363,-0.0770395236092,0.0,0.0,0.06197002,0.14205675,0.3920658
467,1.0,0.2,0.45,0.2529607869192185,-0.0779025849934,0.0,0.0,2.3641618e-09,0.14105242,0.38890046
